timestamp,stage,method,candidate_rank,run_idx,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace,grid_csv,params_json,notes
2026-04-10 12:16:46,summary,sg-gr,2,,0.833300,,0.819400,,0.829717,0.006650,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 12:16:46,summary,sg-gr,3,,0.842367,,0.827200,,0.839367,0.016300,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 12:16:46,summary,sg-gr,overall,,0.838644,0.003875,0.824522,0.003623,0.834494,0.011428,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
2026-04-10 12:16:46,summary,gca,1,,0.832767,,0.817567,,0.828967,0.005900,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 12:16:46,summary,gca,2,,0.831833,,0.816767,,0.830483,0.007417,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 12:16:46,summary,gca,3,,0.834200,,0.818400,,0.830750,0.007683,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 12:16:46,summary,gca,overall,,0.832933,0.000973,0.817578,0.000667,0.830067,0.007000,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
2026-04-10 12:16:46,summary,sg-gc,1,,0.839433,,0.829233,,0.838167,0.015100,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 12:16:46,summary,sg-gc,2,,0.839300,,0.828033,,0.835433,0.012367,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 12:16:46,summary,sg-gc,3,,0.836667,,0.824133,,0.833967,0.010900,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 12:16:46,summary,sg-gc,overall,,0.838467,0.001274,0.827133,0.002177,0.835856,0.012789,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
