timestamp,stage,dataset,method,run_idx,seed,eval_seed,num_runs,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,robust_score_std,params_json,metric,baseline_method,target_method,test_name,n_pairs,mean_delta,median_delta,ci95_low,ci95_high,p_value,p_value_holm,p_value_paired_ttest,effect_size,effect_size_name,cohen_dz,rank_biserial,significant,notes
2026-05-22 00:49:54,run,Cora,ifl-gr,1,39789,39789,,0.827500,0.007600,0.811700,0.009700,0.823700,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39789, ""max_du_per_node"": 16, ""seed"": 39789, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:50:10,run,Cora,ifl-gr,2,39790,39790,,0.823500,0.004100,0.804900,0.006500,0.821450,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39790, ""max_du_per_node"": 16, ""seed"": 39790, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:50:26,run,Cora,ifl-gr,3,39791,39791,,0.821300,0.005300,0.798900,0.013200,0.818650,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39791, ""max_du_per_node"": 16, ""seed"": 39791, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:50:42,run,Cora,ifl-gr,4,39792,39792,,0.826100,0.008200,0.805900,0.013100,0.822000,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39792, ""max_du_per_node"": 16, ""seed"": 39792, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:50:58,run,Cora,ifl-gr,5,39793,39793,,0.826600,0.011200,0.803800,0.022300,0.821000,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39793, ""max_du_per_node"": 16, ""seed"": 39793, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:51:15,run,Cora,ifl-gr,6,39794,39794,,0.837400,0.004600,0.819800,0.006500,0.835100,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39794, ""max_du_per_node"": 16, ""seed"": 39794, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:51:30,run,Cora,ifl-gr,7,39795,39795,,0.834200,0.007700,0.815500,0.010900,0.830350,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39795, ""max_du_per_node"": 16, ""seed"": 39795, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:51:46,run,Cora,ifl-gr,8,39796,39796,,0.827200,0.004900,0.807900,0.005100,0.824750,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39796, ""max_du_per_node"": 16, ""seed"": 39796, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:52:02,run,Cora,ifl-gr,9,39797,39797,,0.841000,0.003500,0.824900,0.003600,0.839250,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39797, ""max_du_per_node"": 16, ""seed"": 39797, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
2026-05-22 00:52:18,run,Cora,ifl-gr,10,39798,39798,,0.826400,0.005300,0.806000,0.005000,0.823750,,"{""beta"": 2.2, ""corrected_ramp_epochs"": 20, ""eval_repeats"": 3, ""eval_seed"": 39798, ""max_du_per_node"": 16, ""seed"": 39798, ""similarity_percentile"": 99.7, ""similarity_threshold"": null, ""tau"": 0.4, ""unlabeled_weight"": 0.2, ""update_interval"": 3, ""use_mutual_topk"": true, ""warmup_epochs"": 100}",,,,,,,,,,,,,,,,,,base_source=full_pipeline; base_path=results/cora_full_pipeline_results.csv; base_rank=3; base_robust=0.839367
