timestamp,stage,method,candidate_rank,run_idx,F1Mi_mean,F1Mi_std,F1Ma_mean,F1Ma_std,robust_score,delta_vs_grace,grid_csv,params_json,notes
2026-04-10 13:07:46,top_verify,sg-gc,3,1,0.719800,0.005500,0.648600,0.013300,0.717050,0.012217,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""8"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.6"", ""warmup_epochs"": ""80"", ""tau"": ""0.7"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.723700"", ""F1Mi_std"": ""0.006800"", ""F1Ma_mean"": ""0.662500"", ""F1Ma_std"": ""0.006000"", ""robust_score"": ""0.720300"", ""delta_vs_grace"": ""0.010650""}",
2026-04-10 13:08:04,top_verify,sg-gc,3,2,0.719300,0.008000,0.646400,0.006900,0.715300,0.010467,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""8"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.6"", ""warmup_epochs"": ""80"", ""tau"": ""0.7"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.723700"", ""F1Mi_std"": ""0.006800"", ""F1Ma_mean"": ""0.662500"", ""F1Ma_std"": ""0.006000"", ""robust_score"": ""0.720300"", ""delta_vs_grace"": ""0.010650""}",
2026-04-10 13:08:22,top_verify,sg-gc,3,3,0.715600,0.006300,0.659800,0.010000,0.712450,0.007617,results/grid_search_sggc_citeseer_results.csv,"{""timestamp"": ""2026-04-10 13:05:40"", ""gca_drop_scheme"": ""degree"", ""similarity_percentile"": ""99.5"", ""max_du_per_node"": ""8"", ""unlabeled_weight"": ""0.3"", ""sggc_refl_du_weight"": ""0.6"", ""warmup_epochs"": ""80"", ""tau"": ""0.7"", ""drop_edge_rate_1"": ""0.2"", ""drop_edge_rate_2"": ""0.0"", ""drop_feature_rate_1"": ""0.3"", ""drop_feature_rate_2"": ""0.2"", ""update_interval"": ""3"", ""beta"": ""2.5"", ""use_mutual_topk"": ""True"", ""corrected_ramp_epochs"": ""30"", ""gca_pr_k"": ""200"", ""F1Mi_mean"": ""0.723700"", ""F1Mi_std"": ""0.006800"", ""F1Ma_mean"": ""0.662500"", ""F1Ma_std"": ""0.006000"", ""robust_score"": ""0.720300"", ""delta_vs_grace"": ""0.010650""}",
2026-04-10 13:08:22,summary,grace,0,,0.708633,,0.639567,,0.704833,0.000000,,"{""n_runs"": 3}",candidate #0 mean
2026-04-10 13:08:22,summary,grace,overall,,0.708633,0.000000,0.639567,0.000000,0.704833,0.000000,,"{""n_candidates"": 1, ""n_runs"": 3}",method overall mean across all candidates
2026-04-10 13:08:22,summary,sg-gr,1,,0.707233,,0.643067,,0.704667,-0.000167,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 13:08:22,summary,sg-gr,2,,0.708067,,0.630367,,0.706567,0.001733,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 13:08:22,summary,sg-gr,3,,0.707900,,0.641133,,0.705450,0.000617,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 13:08:22,summary,sg-gr,overall,,0.707733,0.000360,0.638189,0.005587,0.705561,0.000728,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
2026-04-10 13:08:22,summary,gca,1,,0.712100,,0.646567,,0.708833,0.004000,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 13:08:22,summary,gca,2,,0.711300,,0.649933,,0.707717,0.002883,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 13:08:22,summary,gca,3,,0.718800,,0.648633,,0.714883,0.010050,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 13:08:22,summary,gca,overall,,0.714067,0.003363,0.648378,0.001386,0.710478,0.005644,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
2026-04-10 13:08:22,summary,sg-gc,1,,0.711433,,0.656167,,0.708833,0.004000,,"{""n_runs"": 3}",candidate #1 mean
2026-04-10 13:08:22,summary,sg-gc,2,,0.717300,,0.651233,,0.713067,0.008233,,"{""n_runs"": 3}",candidate #2 mean
2026-04-10 13:08:22,summary,sg-gc,3,,0.718233,,0.651600,,0.714933,0.010100,,"{""n_runs"": 3}",candidate #3 mean
2026-04-10 13:08:22,summary,sg-gc,overall,,0.715656,0.003010,0.653000,0.002244,0.712278,0.007444,,"{""n_candidates"": 3, ""n_runs"": 9}",method overall mean across all candidates
